"SEX,discrete(2)","EDUCATION,discrete(7)","MARRIAGE,discrete(4)","AGE,continuous","PAY_0,discrete(11)","PAY_2,discrete(11)","PAY_3,discrete(11)","PAY_4,discrete(11)","PAY_5,discrete(11)","PAY_6,discrete(11)","BILL_AMT1,continuous","BILL_AMT2,continuous","PAY_AMT1,continuous","PAY_AMT2,continuous","PAY_AMT4,continuous","Default,class(0,1)"
2.0,3.0,2.0,22.0,3.0,4.0,4.0,2.0,2.0,2.0,194590.0,99033.0,1000.0,85.0,104.0,1.0
2.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,166330.0,69777.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,31.0,2.0,2.0,4.0,2.0,2.0,4.0,192703.0,97076.0,25000.0,0.0,7800.0,0.0
2.0,1.0,2.0,26.0,1.0,2.0,1.0,1.0,1.0,1.0,179004.0,87777.0,10000.0,13001.0,13506.0,0.0
1.0,2.0,2.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,272894.0,180355.0,5000.0,5000.0,5000.0,0.0
2.0,2.0,1.0,48.0,2.0,2.0,2.0,2.0,2.0,2.0,392010.0,301655.0,9100.0,7300.0,5600.0,0.0
1.0,3.0,1.0,43.0,1.0,1.0,2.0,2.0,2.0,2.0,165807.0,90128.0,22359.0,1305.0,1459.0,0.0
1.0,1.0,1.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,165970.0,71250.0,1473.0,390.0,390.0,0.0
2.0,2.0,1.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,168668.0,71363.0,1586.0,343.0,877.0,1.0
2.0,2.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,247205.0,151331.0,3200.0,3000.0,2000.0,1.0
2.0,1.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,174452.0,74114.0,4345.0,2854.0,0.0,0.0
1.0,1.0,2.0,24.0,2.0,2.0,2.0,1.0,1.0,1.0,271187.0,178694.0,5000.0,5050.0,0.0,0.0
2.0,1.0,1.0,38.0,3.0,0.0,1.0,2.0,1.0,1.0,165580.0,69777.0,0.0,250.0,789.0,1.0
2.0,3.0,1.0,43.0,2.0,2.0,2.0,2.0,2.0,2.0,203837.0,108678.0,1700.0,1504.0,1500.0,0.0
1.0,2.0,2.0,39.0,2.0,2.0,2.0,4.0,2.0,2.0,193927.0,97885.0,3036.0,2309.0,1000.0,0.0
1.0,2.0,2.0,27.0,4.0,4.0,4.0,4.0,2.0,2.0,462153.0,373097.0,13000.0,11001.0,10484.0,0.0
1.0,3.0,1.0,42.0,1.0,1.0,1.0,1.0,1.0,4.0,165970.0,70167.0,390.0,390.0,1470.0,0.0
2.0,2.0,1.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,164634.0,68831.0,0.0,0.0,0.0,1.0
1.0,2.0,2.0,36.0,4.0,2.0,2.0,2.0,2.0,2.0,244858.0,148278.0,3100.0,3500.0,3000.0,0.0
2.0,3.0,0.0,31.0,2.0,2.0,2.0,2.0,2.0,2.0,255569.0,154006.0,4000.0,5000.0,3000.0,0.0
2.0,1.0,2.0,38.0,1.0,1.0,1.0,1.0,0.0,0.0,167004.0,74319.0,4542.0,126.0,0.0,0.0
2.0,1.0,1.0,40.0,4.0,4.0,4.0,2.0,2.0,2.0,270747.0,185245.0,12000.0,0.0,5000.0,1.0
2.0,3.0,2.0,45.0,2.0,2.0,2.0,2.0,2.0,2.0,500776.0,404731.0,12388.0,12378.0,12450.0,0.0
2.0,2.0,2.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,457199.0,367045.0,12019.0,9006.0,12000.0,0.0
2.0,2.0,2.0,33.0,2.0,2.0,2.0,2.0,2.0,2.0,257233.0,163814.0,10042.0,18832.0,2076.0,0.0
2.0,3.0,2.0,37.0,3.0,5.0,4.0,2.0,2.0,2.0,218206.0,121314.0,0.0,24.0,1000.0,1.0
2.0,1.0,2.0,28.0,2.0,2.0,2.0,2.0,2.0,2.0,295950.0,200976.0,6530.0,4860.0,4820.0,0.0
1.0,3.0,1.0,44.0,1.0,1.0,1.0,1.0,1.0,0.0,168845.0,72463.0,2686.0,1864.0,0.0,0.0
1.0,2.0,1.0,37.0,2.0,2.0,2.0,2.0,2.0,2.0,182035.0,86288.0,1609.0,3000.0,676.0,0.0
1.0,2.0,2.0,23.0,4.0,2.0,2.0,2.0,2.0,2.0,215338.0,118233.0,2401.0,2254.0,704.0,1.0
2.0,3.0,2.0,24.0,3.0,4.0,2.0,2.0,2.0,2.0,184734.0,87942.0,0.0,1333.0,100.0,0.0
2.0,1.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,200664.0,105573.0,2090.0,2002.0,238.0,0.0
1.0,2.0,2.0,23.0,3.0,4.0,2.0,2.0,4.0,2.0,185815.0,86909.0,0.0,1200.0,0.0,1.0
1.0,2.0,1.0,26.0,2.0,2.0,0.0,1.0,1.0,2.0,268380.0,69777.0,0.0,0.0,45567.0,0.0
1.0,2.0,2.0,34.0,4.0,2.0,2.0,2.0,4.0,4.0,295381.0,201160.0,5000.0,5000.0,0.0,1.0
2.0,2.0,1.0,33.0,2.0,2.0,2.0,2.0,2.0,2.0,223783.0,106144.0,1506.0,1298.0,721.0,0.0
1.0,1.0,2.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,173568.0,73754.0,3983.0,6853.0,1378.0,0.0
2.0,2.0,2.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,292982.0,179827.0,4500.0,1745.0,1208.0,0.0
2.0,1.0,2.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,167020.0,69777.0,0.0,7422.0,6082.0,0.0
2.0,3.0,1.0,50.0,2.0,2.0,2.0,2.0,2.0,2.0,399785.0,301446.0,10116.0,9150.0,8000.0,1.0
2.0,2.0,3.0,41.0,2.0,2.0,2.0,2.0,2.0,2.0,184926.0,91485.0,3000.0,2000.0,1000.0,1.0
2.0,1.0,2.0,28.0,3.0,4.0,4.0,0.0,0.0,1.0,187081.0,90427.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,39.0,2.0,2.0,2.0,2.0,2.0,2.0,212754.0,117751.0,1800.0,2000.0,2000.0,0.0
2.0,2.0,2.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,192235.0,97501.0,1800.0,1750.0,1200.0,0.0
2.0,1.0,2.0,32.0,1.0,1.0,4.0,4.0,1.0,1.0,168719.0,75630.0,2821.0,0.0,2821.0,0.0
2.0,1.0,2.0,40.0,1.0,1.0,4.0,4.0,4.0,4.0,165722.0,69992.0,355.0,120.0,0.0,0.0
2.0,2.0,2.0,40.0,2.0,2.0,2.0,2.0,2.0,0.0,185396.0,90173.0,1601.0,2203.0,0.0,0.0
2.0,2.0,1.0,75.0,2.0,1.0,1.0,1.0,1.0,1.0,218454.0,71408.0,1631.0,1536.0,5572.0,0.0
2.0,2.0,2.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,203347.0,104234.0,1788.0,1799.0,1150.0,0.0
1.0,1.0,2.0,25.0,2.0,2.0,2.0,2.0,4.0,2.0,211720.0,115558.0,2504.0,4007.0,74.0,0.0
1.0,3.0,1.0,46.0,2.0,2.0,2.0,2.0,2.0,2.0,201293.0,85169.0,1561.0,1268.0,611.0,0.0
2.0,2.0,2.0,26.0,3.0,4.0,4.0,2.0,2.0,2.0,216447.0,121263.0,1710.0,136.0,2002.0,0.0
1.0,2.0,2.0,28.0,2.0,2.0,2.0,2.0,2.0,2.0,194822.0,99284.0,5006.0,1244.0,955.0,0.0
2.0,2.0,2.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,267131.0,175023.0,5366.0,5087.0,3894.0,1.0
2.0,1.0,2.0,28.0,2.0,2.0,2.0,2.0,1.0,2.0,235823.0,117556.0,7042.0,2000.0,99669.0,0.0
2.0,2.0,2.0,29.0,1.0,2.0,1.0,1.0,1.0,1.0,185112.0,73496.0,3127.0,1469.0,1905.0,0.0
1.0,2.0,1.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,193279.0,98290.0,1565.0,1393.0,994.0,0.0
2.0,2.0,1.0,48.0,2.0,1.0,1.0,1.0,1.0,1.0,166734.0,71010.0,1233.0,1075.0,1130.0,0.0
2.0,2.0,1.0,33.0,1.0,1.0,1.0,1.0,2.0,1.0,173595.0,72230.0,2453.0,9880.0,1546.0,0.0
2.0,3.0,1.0,43.0,2.0,2.0,0.0,0.0,0.0,0.0,227750.0,69777.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,48.0,4.0,2.0,2.0,2.0,2.0,2.0,375960.0,283299.0,10000.0,9020.0,5500.0,1.0
2.0,1.0,2.0,29.0,2.0,2.0,2.0,2.0,2.0,2.0,243911.0,169191.0,40010.0,20094.0,5001.0,0.0
1.0,2.0,2.0,29.0,2.0,2.0,2.0,2.0,2.0,2.0,214856.0,104877.0,1602.0,1400.0,3130.0,0.0
2.0,1.0,1.0,38.0,1.0,1.0,1.0,1.0,4.0,1.0,170053.0,74441.0,4664.0,5969.0,0.0,0.0
2.0,1.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,167863.0,120592.0,51315.0,0.0,299.0,0.0
2.0,1.0,2.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,175695.0,70026.0,258.0,5995.0,1644.0,0.0
2.0,2.0,1.0,25.0,1.0,1.0,0.0,1.0,1.0,1.0,171736.0,69777.0,0.0,0.0,316.0,0.0
1.0,3.0,2.0,23.0,2.0,2.0,2.0,2.0,2.0,4.0,172554.0,77615.0,1134.0,1298.0,847.0,0.0
2.0,3.0,2.0,49.0,2.0,2.0,2.0,2.0,2.0,2.0,254583.0,161139.0,4100.0,3095.0,561.0,1.0
2.0,1.0,2.0,48.0,2.0,2.0,2.0,2.0,2.0,2.0,200451.0,104226.0,1600.0,1600.0,1500.0,0.0
1.0,2.0,2.0,27.0,5.0,4.0,4.0,2.0,2.0,1.0,179274.0,84657.0,1700.0,0.0,501.0,1.0
1.0,3.0,2.0,32.0,2.0,2.0,2.0,2.0,2.0,2.0,235583.0,101322.0,2035.0,2004.0,2007.0,0.0
1.0,1.0,1.0,34.0,1.0,4.0,1.0,2.0,2.0,2.0,166662.0,70409.0,0.0,1350.0,0.0,0.0
2.0,1.0,2.0,58.0,3.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,1.0
2.0,2.0,2.0,33.0,2.0,2.0,2.0,2.0,2.0,2.0,176833.0,82629.0,2000.0,1322.0,2000.0,0.0
2.0,2.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,1.0
2.0,2.0,2.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,234279.0,138897.0,4483.0,12496.0,3000.0,0.0
1.0,1.0,1.0,40.0,4.0,1.0,1.0,1.0,1.0,1.0,165751.0,72492.0,2728.0,0.0,0.0,1.0
2.0,1.0,2.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,166736.0,70093.0,316.0,316.0,316.0,0.0
1.0,3.0,1.0,33.0,2.0,2.0,2.0,2.0,2.0,2.0,216439.0,120239.0,2007.0,2199.0,707.0,0.0
2.0,2.0,1.0,31.0,2.0,2.0,2.0,2.0,2.0,2.0,268689.0,172371.0,4000.0,4500.0,4000.0,0.0
2.0,1.0,2.0,27.0,2.0,2.0,1.0,2.0,2.0,0.0,167092.0,72235.0,1000.0,664.0,0.0,0.0
1.0,2.0,1.0,44.0,2.0,2.0,2.0,2.0,1.0,1.0,293123.0,178966.0,10063.0,5162.0,44299.0,0.0
2.0,3.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,329515.0,222929.0,7722.0,6091.0,3605.0,0.0
2.0,1.0,2.0,28.0,2.0,2.0,2.0,2.0,2.0,2.0,219074.0,122433.0,4173.0,3000.0,5000.0,0.0
2.0,3.0,1.0,32.0,2.0,2.0,2.0,2.0,2.0,2.0,360706.0,158520.0,5000.0,5000.0,5000.0,0.0
2.0,1.0,1.0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,275926.0,111763.0,41986.0,21874.0,16171.0,0.0
1.0,1.0,2.0,38.0,4.0,2.0,2.0,2.0,2.0,2.0,226082.0,132581.0,3276.0,2026.0,2000.0,0.0
2.0,2.0,1.0,46.0,2.0,2.0,2.0,2.0,2.0,2.0,346221.0,251334.0,8610.0,6907.0,3800.0,0.0
2.0,2.0,2.0,25.0,4.0,2.0,2.0,2.0,2.0,2.0,236476.0,141455.0,3472.0,2092.0,2127.0,1.0
2.0,2.0,1.0,46.0,2.0,2.0,2.0,2.0,2.0,2.0,174331.0,79677.0,1295.0,1000.0,1000.0,0.0
1.0,1.0,2.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,166478.0,70675.0,898.0,325.0,325.0,1.0
2.0,2.0,2.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,1.0
1.0,2.0,1.0,43.0,5.0,4.0,4.0,4.0,4.0,4.0,167280.0,72387.0,1100.0,0.0,0.0,0.0
1.0,2.0,2.0,27.0,2.0,2.0,4.0,2.0,2.0,2.0,172595.0,80004.0,3507.0,0.0,370.0,1.0
1.0,1.0,2.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,31.0,2.0,2.0,2.0,2.0,2.0,2.0,359933.0,267121.0,9000.0,7465.0,4804.0,0.0
2.0,2.0,1.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,167266.0,70434.0,657.0,2319.0,0.0,0.0
2.0,2.0,1.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,308805.0,212773.0,6483.0,5082.0,5900.0,0.0
2.0,1.0,1.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,224563.0,130565.0,2755.0,3463.0,1100.0,0.0
1.0,1.0,2.0,34.0,3.0,0.0,1.0,2.0,1.0,1.0,165580.0,69777.0,0.0,13001.0,19595.0,1.0
1.0,2.0,2.0,37.0,2.0,2.0,2.0,2.0,2.0,2.0,264789.0,167999.0,3490.0,2332.0,2365.0,0.0
2.0,1.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,40.0,2.0,2.0,2.0,2.0,2.0,2.0,215521.0,120990.0,2400.0,1206.0,1000.0,0.0
2.0,1.0,2.0,25.0,2.0,2.0,4.0,2.0,2.0,2.0,177548.0,84341.0,2800.0,0.0,1700.0,1.0
2.0,1.0,2.0,27.0,1.0,1.0,1.0,2.0,2.0,2.0,166451.0,70442.0,665.0,960.0,1014.0,0.0
2.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,166012.0,72997.0,3220.0,5904.0,3000.0,0.0
2.0,2.0,1.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,176063.0,93733.0,23962.0,0.0,4590.0,0.0
2.0,2.0,1.0,27.0,3.0,1.0,1.0,0.0,0.0,0.0,165580.0,74992.0,5215.0,0.0,0.0,0.0
1.0,3.0,1.0,55.0,4.0,4.0,4.0,5.0,5.0,6.0,175300.0,80390.0,1200.0,1200.0,1500.0,1.0
2.0,1.0,2.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,186427.0,83578.0,13809.0,14583.0,273.0,0.0
2.0,2.0,1.0,38.0,1.0,2.0,1.0,1.0,2.0,1.0,169277.0,73377.0,1000.0,1354.0,6.0,0.0
2.0,2.0,1.0,34.0,2.0,2.0,2.0,2.0,2.0,2.0,308881.0,216110.0,7000.0,5000.0,4900.0,0.0
1.0,1.0,2.0,40.0,2.0,2.0,2.0,4.0,2.0,2.0,176514.0,83515.0,3000.0,3100.0,3000.0,0.0
2.0,3.0,1.0,49.0,1.0,4.0,4.0,4.0,2.0,2.0,218019.0,120817.0,0.0,6000.0,5000.0,1.0
1.0,1.0,2.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,221314.0,122334.0,1631.0,1286.0,645.0,0.0
1.0,2.0,2.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0,215087.0,103059.0,1970.0,2000.0,809.0,1.0
2.0,2.0,2.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,213399.0,118724.0,2200.0,2500.0,2100.0,0.0
2.0,3.0,1.0,53.0,3.0,1.0,1.0,0.0,0.0,1.0,165580.0,69942.0,165.0,526.0,397.0,0.0
2.0,3.0,1.0,46.0,5.0,4.0,4.0,2.0,2.0,2.0,214102.0,120732.0,3754.0,1.0,1030.0,0.0
1.0,2.0,2.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,165578.0,69775.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,29.0,3.0,4.0,4.0,2.0,2.0,2.0,223942.0,126375.0,2500.0,0.0,2000.0,1.0
2.0,1.0,2.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,337760.0,249917.0,21105.0,5461.0,5849.0,0.0
1.0,2.0,2.0,24.0,1.0,2.0,2.0,2.0,2.0,2.0,166979.0,72218.0,1070.0,1500.0,2477.0,0.0
2.0,2.0,1.0,28.0,2.0,2.0,2.0,0.0,1.0,1.0,191941.0,88603.0,1710.0,1100.0,767.0,1.0
2.0,2.0,2.0,32.0,2.0,2.0,2.0,2.0,2.0,2.0,258609.0,163831.0,10000.0,7000.0,10000.0,0.0
1.0,2.0,2.0,43.0,3.0,0.0,1.0,2.0,2.0,2.0,165580.0,69777.0,0.0,38013.0,5000.0,0.0
2.0,2.0,1.0,41.0,1.0,4.0,4.0,1.0,4.0,1.0,166230.0,70427.0,325.0,0.0,0.0,1.0
2.0,2.0,1.0,34.0,4.0,4.0,4.0,4.0,4.0,2.0,190478.0,97753.0,3800.0,0.0,0.0,1.0
1.0,2.0,1.0,55.0,0.0,1.0,1.0,0.0,0.0,0.0,215976.0,114442.0,44665.0,8321.0,24599.0,0.0
1.0,1.0,1.0,40.0,4.0,4.0,4.0,4.0,4.0,4.0,265435.0,172363.0,5200.0,0.0,4000.0,0.0
2.0,2.0,1.0,37.0,3.0,1.0,4.0,1.0,1.0,1.0,165401.0,70282.0,1000.0,0.0,24000.0,1.0
2.0,2.0,2.0,40.0,2.0,2.0,4.0,2.0,2.0,2.0,175139.0,82171.0,3000.0,0.0,500.0,1.0
2.0,1.0,2.0,28.0,3.0,4.0,2.0,2.0,2.0,2.0,176120.0,80009.0,0.0,1483.0,10000.0,0.0
2.0,2.0,1.0,43.0,3.0,0.0,0.0,0.0,1.0,1.0,165580.0,69777.0,0.0,0.0,1600.0,0.0
1.0,1.0,2.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,186151.0,88866.0,1323.0,1600.0,700.0,0.0
2.0,1.0,2.0,28.0,2.0,2.0,2.0,2.0,2.0,2.0,309044.0,216720.0,5795.0,7408.0,5753.0,0.0
2.0,1.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,322462.0,230023.0,10000.0,8000.0,7000.0,0.0
2.0,2.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,165970.0,69777.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,31.0,2.0,2.0,2.0,2.0,2.0,2.0,212092.0,117493.0,1974.0,4406.0,1073.0,1.0
2.0,1.0,2.0,34.0,1.0,1.0,2.0,1.0,1.0,1.0,166462.0,76308.0,6900.0,5037.0,1330.0,0.0
2.0,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,165672.0,69869.0,92.0,92.0,92.0,0.0
1.0,2.0,2.0,36.0,2.0,2.0,2.0,2.0,1.0,2.0,171496.0,75949.0,1212.0,1200.0,978.0,0.0
2.0,1.0,2.0,29.0,1.0,4.0,1.0,1.0,1.0,4.0,167973.0,69960.0,0.0,4872.0,5000.0,0.0
1.0,1.0,1.0,39.0,2.0,2.0,1.0,2.0,2.0,1.0,440311.0,351490.0,11000.0,145000.0,0.0,0.0
2.0,1.0,2.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,310983.0,208009.0,5440.0,5051.0,4106.0,0.0
2.0,1.0,2.0,29.0,1.0,1.0,0.0,1.0,2.0,2.0,168677.0,69070.0,0.0,0.0,5000.0,0.0
2.0,2.0,2.0,26.0,1.0,1.0,1.0,2.0,2.0,2.0,166950.0,73969.0,4210.0,4159.0,1080.0,0.0
2.0,2.0,2.0,29.0,2.0,2.0,2.0,2.0,2.0,2.0,212661.0,119093.0,3000.0,2000.0,2000.0,1.0
2.0,2.0,2.0,31.0,2.0,2.0,2.0,2.0,2.0,2.0,303699.0,207727.0,6600.0,6500.0,5300.0,0.0
2.0,2.0,2.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,183473.0,88789.0,1411.0,1522.0,795.0,1.0
1.0,1.0,2.0,26.0,2.0,2.0,1.0,2.0,2.0,1.0,204708.0,90250.0,1541.0,4200.0,0.0,0.0
1.0,1.0,1.0,36.0,3.0,0.0,1.0,1.0,0.0,1.0,151194.0,56234.0,10118.0,47015.0,4000.0,0.0
1.0,1.0,2.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,1.0
2.0,2.0,2.0,43.0,2.0,2.0,2.0,2.0,2.0,2.0,242637.0,147879.0,3177.0,2600.0,1691.0,0.0
1.0,3.0,1.0,58.0,4.0,4.0,4.0,2.0,2.0,4.0,181479.0,88497.0,3400.0,0.0,1001.0,0.0
1.0,2.0,1.0,45.0,1.0,2.0,2.0,2.0,2.0,2.0,193259.0,98199.0,1481.0,2000.0,1200.0,1.0
2.0,2.0,2.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,306895.0,198717.0,6349.0,5834.0,4000.0,0.0
1.0,2.0,2.0,34.0,2.0,2.0,2.0,2.0,2.0,2.0,359894.0,248983.0,9010.0,35000.0,6000.0,0.0
2.0,4.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,249335.0,147208.0,3000.0,2900.0,3000.0,0.0
1.0,1.0,1.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,215237.0,70068.0,291.0,51058.0,34039.0,0.0
2.0,2.0,2.0,23.0,6.0,5.0,4.0,2.0,2.0,2.0,673306.0,579006.0,10000.0,0.0,16500.0,1.0
2.0,2.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,236885.0,140928.0,2589.0,2568.0,2661.0,0.0
1.0,2.0,2.0,32.0,6.0,5.0,4.0,2.0,2.0,2.0,211314.0,114518.0,0.0,0.0,1358.0,0.0
1.0,1.0,1.0,40.0,3.0,0.0,1.0,2.0,1.0,1.0,165580.0,69777.0,0.0,2066.0,216.0,1.0
2.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,166341.0,70077.0,300.0,399.0,576.0,0.0
2.0,2.0,1.0,56.0,3.0,1.0,1.0,0.0,1.0,1.0,165571.0,71297.0,1529.0,1507.0,3965.0,0.0
2.0,2.0,1.0,61.0,2.0,2.0,2.0,2.0,2.0,2.0,212746.0,119173.0,3000.0,2237.0,1000.0,0.0
1.0,2.0,2.0,24.0,1.0,4.0,4.0,4.0,2.0,2.0,168467.0,71700.0,0.0,1500.0,0.0,0.0
1.0,1.0,1.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,32.0,5.0,4.0,2.0,2.0,2.0,2.0,186211.0,89787.0,0.0,1168.0,390.0,1.0
1.0,2.0,1.0,36.0,4.0,4.0,0.0,0.0,0.0,0.0,249118.0,69777.0,0.0,0.0,0.0,1.0
1.0,1.0,2.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,165679.0,72754.0,2977.0,15086.0,13028.0,0.0
2.0,1.0,2.0,34.0,2.0,2.0,2.0,4.0,4.0,4.0,199882.0,104866.0,1640.0,9000.0,8000.0,0.0
1.0,3.0,3.0,54.0,2.0,2.0,2.0,2.0,2.0,2.0,188567.0,92075.0,2500.0,2000.0,4000.0,0.0
1.0,1.0,1.0,46.0,2.0,2.0,2.0,2.0,2.0,2.0,338847.0,244367.0,8100.0,5299.0,5040.0,0.0
1.0,3.0,1.0,58.0,2.0,2.0,2.0,2.0,2.0,2.0,184723.0,89945.0,1640.0,1700.0,800.0,0.0
1.0,2.0,1.0,43.0,3.0,4.0,2.0,2.0,2.0,4.0,186098.0,89678.0,0.0,1342.0,4200.0,0.0
2.0,1.0,2.0,28.0,1.0,2.0,2.0,1.0,1.0,1.0,176413.0,84223.0,14000.0,3855.0,3600.0,0.0
1.0,1.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,235517.0,141683.0,3500.0,3000.0,4000.0,0.0
1.0,2.0,2.0,31.0,2.0,2.0,2.0,2.0,2.0,2.0,186106.0,84906.0,2000.0,3000.0,3000.0,1.0
2.0,2.0,2.0,29.0,2.0,2.0,2.0,2.0,2.0,2.0,254635.0,160557.0,4200.0,2575.0,2674.0,0.0
2.0,2.0,1.0,37.0,4.0,4.0,4.0,2.0,2.0,2.0,167474.0,72977.0,1500.0,400.0,500.0,1.0
1.0,3.0,1.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,266174.0,148149.0,3000.0,30000.0,4000.0,0.0
2.0,2.0,2.0,28.0,1.0,2.0,2.0,4.0,2.0,2.0,168528.0,73625.0,1105.0,1903.0,296.0,1.0
1.0,2.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,0.0,188199.0,101206.0,10010.0,1209.0,0.0,0.0
2.0,5.0,1.0,42.0,2.0,2.0,2.0,2.0,2.0,2.0,503686.0,412681.0,15000.0,14000.0,8500.0,0.0
2.0,1.0,2.0,29.0,3.0,1.0,1.0,0.0,0.0,0.0,165580.0,149777.0,80000.0,0.0,0.0,0.0
1.0,3.0,1.0,73.0,1.0,2.0,2.0,4.0,4.0,4.0,228724.0,135408.0,3500.0,4330.0,3500.0,1.0
1.0,2.0,1.0,43.0,2.0,2.0,2.0,2.0,2.0,2.0,318829.0,223826.0,7900.0,6500.0,5700.0,0.0
1.0,1.0,1.0,30.0,1.0,1.0,1.0,2.0,2.0,1.0,166711.0,70068.0,291.0,582.0,0.0,1.0
1.0,1.0,1.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,39.0,3.0,1.0,2.0,2.0,2.0,2.0,164268.0,105695.0,38621.0,2000.0,922.0,1.0
1.0,2.0,1.0,44.0,2.0,2.0,2.0,2.0,2.0,2.0,269377.0,161766.0,4400.0,4013.0,3000.0,0.0
2.0,2.0,2.0,29.0,2.0,2.0,2.0,2.0,2.0,2.0,185690.0,86879.0,3000.0,3000.0,3500.0,0.0
1.0,1.0,1.0,51.0,1.0,1.0,1.0,0.0,0.0,0.0,203580.0,94777.0,25000.0,0.0,0.0,0.0
2.0,1.0,2.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,308008.0,213882.0,10000.0,10000.0,6000.0,0.0
1.0,1.0,2.0,38.0,2.0,2.0,2.0,2.0,2.0,2.0,206390.0,112430.0,2502.0,1200.0,0.0,0.0
2.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,270281.0,175911.0,4002.0,5000.0,3000.0,0.0
2.0,2.0,2.0,25.0,4.0,4.0,4.0,4.0,4.0,4.0,285878.0,190599.0,4007.0,0.0,5000.0,0.0
1.0,1.0,2.0,29.0,2.0,2.0,2.0,2.0,2.0,1.0,321942.0,202057.0,5233.0,3289.0,3018.0,0.0
